gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.4324892461299896,0.6503577828407288,-1.3633392370593356e-07","0.44989824295043945,0.6245405673980713,-0.0036905850283801556","0.45353129506111145,0.5784236788749695,-0.00402606138959527","0.4515729248523712,0.5515612959861755,-0.004966376349329948","0.4502405524253845,0.5328793525695801,-0.003992124460637569","0.434873104095459,0.5427485704421997,0.002711918903514743","0.4479473829269409,0.5276927947998047,-0.005576095078140497","0.4511536955833435,0.5551699995994568,-0.00949038565158844","0.44521859288215637,0.5605999231338501,-0.011613397859036922","0.4254337549209595,0.5487426519393921,0.0004166846629232168","0.4410744905471802,0.5347490310668945,-0.007947669364511967","0.44573476910591125,0.5653182864189148,-0.008774260990321636","0.4394221603870392,0.5674608945846558,-0.007892063818871975","0.41764718294143677,0.5600143074989319,-0.0036978735588490963","0.43399226665496826,0.5488177537918091,-0.01287683006376028","0.43971559405326843,0.5769339203834534,-0.010050792247056961","0.43303555250167847,0.5808501839637756,-0.00655329879373312","0.4114370048046112,0.5742877125740051,-0.008270320482552052","0.4272010624408722,0.5662826299667358,-0.013779370114207268","0.4327341914176941,0.5847852230072021,-0.011368484236299992","0.4276856780052185,0.5899355411529541,-0.008496993221342564"
0.0,"0.4292832314968109,0.6530394554138184,-1.2794818360362115e-07","0.44584885239601135,0.6289173364639282,-0.004424621816724539","0.4507352113723755,0.5826459527015686,-0.004879583138972521","0.449161559343338,0.5539172887802124,-0.005726244300603867","0.44699639081954956,0.5349413156509399,-0.00472546461969614","0.43415606021881104,0.5459787249565125,0.0018058356363326311","0.4434313476085663,0.530319094657898,-0.0061396146193146706","0.4479537308216095,0.5580088496208191,-0.009810651652514935","0.44411227107048035,0.5638216137886047,-0.011598559096455574","0.42418918013572693,0.5518854260444641,0.0001545611012261361","0.43614038825035095,0.5386056303977966,-0.007692618761211634","0.4416041672229767,0.5687201619148254,-0.008576184511184692","0.43621891736984253,0.5704861283302307,-0.007770955562591553","0.4153241813182831,0.5629151463508606,-0.0032626651227474213","0.42849841713905334,0.552624523639679,-0.012229536660015583","0.4346832036972046,0.5799705982208252,-0.009530584327876568","0.42899829149246216,0.5836228728294373,-0.006087115965783596","0.4073430299758911,0.5770442485809326,-0.007109596859663725","0.42076578736305237,0.5690823793411255,-0.012395951896905899","0.42654573917388916,0.5874689221382141,-0.009667189791798592","0.4222113788127899,0.5928360223770142,-0.0065138558857142925"
0.0,"0.4253990054130554,0.6568727493286133,-1.4336652043311915e-07","0.44211384654045105,0.6331734657287598,-0.005267373286187649","0.44933634996414185,0.5848124027252197,-0.005416822619736195","0.44727638363838196,0.5553450584411621,-0.0056604668498039246","0.44357189536094666,0.538253664970398,-0.003670767415314913","0.4338752329349518,0.5506182312965393,0.0013564199907705188","0.4409328103065491,0.5323553085327148,-0.006987803615629673","0.44392508268356323,0.5628278255462646,-0.01026149746030569","0.4404960572719574,0.5683627128601074,-0.011709993705153465","0.42319488525390625,0.5568757057189941,-0.00016838691954035312","0.4319377839565277,0.5406172275543213,-0.008792527951300144","0.43638819456100464,0.5730146169662476,-0.009394779801368713","0.43200331926345825,0.5731964111328125,-0.008108505047857761","0.4133683145046234,0.5679470300674438,-0.003639449132606387","0.42268678545951843,0.5549167394638062,-0.01303867157548666","0.428741455078125,0.583717942237854,-0.009630708955228329","0.4243302643299103,0.5850168466567993,-0.005682274233549833","0.4041220247745514,0.5821312069892883,-0.007654577028006315","0.41429993510246277,0.5735623836517334,-0.012840352952480316","0.41991886496543884,0.5931640267372131,-0.009456990286707878","0.4163389205932617,0.5971757769584656,-0.005906212609261274"
0.0,"0.4238099753856659,0.6594497561454773,-1.5288055976725445e-07","0.4410339891910553,0.6359291076660156,-0.004130121320486069","0.447176069021225,0.5882673859596252,-0.0034981914795935154","0.4446486830711365,0.5569981336593628,-0.003199177561327815","0.4399770200252533,0.5406299233436584,-0.0008830842562019825","0.43567603826522827,0.5581622123718262,0.0013311895309016109","0.437516450881958,0.5342005491256714,-0.006433021742850542","0.44183585047721863,0.5629900693893433,-0.009472976438701153","0.44016632437705994,0.5714832544326782,-0.01055875513702631","0.42469826340675354,0.5647210478782654,-0.0003036650887224823","0.4277941584587097,0.5449367761611938,-0.007618239615112543","0.43401870131492615,0.5757595896720886,-0.00801228079944849","0.43082934617996216,0.5770111083984375,-0.006923445034772158","0.41406747698783875,0.5758500099182129,-0.003650178899988532","0.4173397719860077,0.5555728077888489,-0.012500443495810032","0.42513298988342285,0.5844886302947998,-0.008901291526854038","0.4222501516342163,0.587376594543457,-0.0048464201390743256","0.40309685468673706,0.5900537371635437,-0.0073584262281656265","0.4084452986717224,0.5742648839950562,-0.012534994632005692","0.41534197330474854,0.5926933884620667,-0.008693825453519821","0.413479745388031,0.5983256101608276,-0.0047721597366034985"
0.0,"0.4229970872402191,0.661006510257721,-1.4910972367943032e-07","0.4398020803928375,0.6370046734809875,-0.0038766232319176197","0.44664931297302246,0.5924131274223328,-0.0034653074108064175","0.4432055652141571,0.5622975826263428,-0.003476792946457863","0.4372726082801819,0.5465803742408752,-0.0015074311522766948","0.435528427362442,0.5630056858062744,0.0006123461644165218","0.4353794455528259,0.535844087600708,-0.007470470853149891","0.4401101768016815,0.564498782157898,-0.01062120869755745","0.4400247633457184,0.5749572515487671,-0.011541698127985","0.4235672950744629,0.569263756275177,-0.0011407762067392468","0.42486491799354553,0.5490211844444275,-0.008092059753835201","0.4307100474834442,0.5805465579032898,-0.008135837502777576","0.4281982183456421,0.581028938293457,-0.006953630596399307","0.41248053312301636,0.5799838900566101,-0.004584950860589743","0.4140586853027344,0.559039831161499,-0.0127334613353014","0.4212319552898407,0.5879591703414917,-0.008713931776583195","0.41925671696662903,0.5899298787117004,-0.004611744545400143","0.40111085772514343,0.5936942100524902,-0.008451328612864017","0.4039137661457062,0.5775021314620972,-0.01284817699342966","0.41120782494544983,0.5948665738105774,-0.00860887672752142","0.4110649824142456,0.5999924540519714,-0.004561360459774733"
0.0,"0.4231315553188324,0.6630299687385559,-1.4972913220390183e-07","0.43975168466567993,0.6389642357826233,-0.0042492845095694065","0.44656994938850403,0.595460832118988,-0.004204110708087683","0.44193559885025024,0.5651677250862122,-0.0044249556958675385","0.4345425069332123,0.5514943599700928,-0.0026712154503911734","0.4366076588630676,0.5672051906585693,0.00028747369651682675","0.43490687012672424,0.5412081480026245,-0.00800526887178421","0.43860089778900146,0.569129467010498,-0.01124394778162241","0.43901169300079346,0.5796557664871216,-0.012208555825054646","0.4239477515220642,0.5730071663856506,-0.0012356865918263793","0.4233334958553314,0.5529500246047974,-0.008657801896333694","0.4289757311344147,0.5842182040214539,-0.008556011132895947","0.42789119482040405,0.5851303935050964,-0.00700931204482913","0.4123661518096924,0.5828515291213989,-0.004484543111175299","0.4118800461292267,0.5635374188423157,-0.01277242973446846","0.4188023507595062,0.5918506383895874,-0.008520891889929771","0.41800761222839355,0.5932642221450806,-0.004070709925144911","0.4006073474884033,0.5954896211624146,-0.008212747983634472","0.4017032980918884,0.5802650451660156,-0.012278061360120773","0.4081887900829315,0.5979361534118652,-0.007768324576318264","0.40836092829704285,0.6026586294174194,-0.0035040753427892923"
0.0,"0.42474862933158875,0.6641082167625427,-1.4217428656593256e-07","0.4409177303314209,0.639681875705719,-0.003978862892836332","0.4460606575012207,0.5965487360954285,-0.0035202689468860626","0.4423658549785614,0.5664661526679993,-0.0032749692909419537","0.43579235672950745,0.5501562356948853,-0.0010585034033283591","0.435725599527359,0.5707629919052124,0.00017321942141279578","0.4325532913208008,0.545552134513855,-0.008294985629618168","0.43682363629341125,0.5738429427146912,-0.011703127063810825","0.43766042590141296,0.5848951935768127,-0.012639258056879044","0.42367273569107056,0.5770097970962524,-0.001082571572624147","0.42041972279548645,0.5570723414421082,-0.00881178118288517","0.42691075801849365,0.5875548124313354,-0.009063522331416607","0.4267933964729309,0.5896897912025452,-0.007656401954591274","0.4124332368373871,0.5867795944213867,-0.003985847812145948","0.40967097878456116,0.5677039623260498,-0.01239675935357809","0.41711923480033875,0.5953122973442078,-0.008391980081796646","0.41758355498313904,0.5969828963279724,-0.003959354478865862","0.4011903703212738,0.5984851717948914,-0.007305476814508438","0.3999733328819275,0.5846093893051147,-0.011656578630208969","0.4067883789539337,0.6016756296157837,-0.007630924694240093","0.40825772285461426,0.6058357357978821,-0.0035894238390028477"
0.0,"0.4254016876220703,0.6644535064697266,-1.4566606409971428e-07","0.44085633754730225,0.6412981748580933,-0.004790103994309902","0.4469463527202606,0.6003319621086121,-0.004666214808821678","0.44426557421684265,0.5707882046699524,-0.00427157012745738","0.4381449520587921,0.5553213357925415,-0.001685005729086697","0.4349474608898163,0.5735270977020264,-0.0015856396639719605","0.4313436448574066,0.5485275387763977,-0.009880895726382732","0.43553510308265686,0.5777547359466553,-0.013305436819791794","0.43630895018577576,0.5868778824806213,-0.014417086727917194","0.42278730869293213,0.5805090069770813,-0.002143474295735359","0.4197099208831787,0.5611245036125183,-0.00924819428473711","0.4260234236717224,0.5918081402778625,-0.009352851659059525","0.4254509210586548,0.5921614766120911,-0.008151005022227764","0.41168513894081116,0.5900722146034241,-0.004229323472827673","0.4089873433113098,0.571221649646759,-0.011824249289929867","0.4160349667072296,0.5991633534431458,-0.007530656643211842","0.4161908030509949,0.5999306440353394,-0.0032203265000134706","0.40078988671302795,0.6010305881500244,-0.0067955800332129","0.3993406295776367,0.5878753066062927,-0.01037213858217001","0.4057740867137909,0.6053214073181152,-0.005928018130362034","0.4069678783416748,0.609220564365387,-0.0017311519477516413"
0.0,"0.4266159236431122,0.6659458875656128,-1.43623353210387e-07","0.4414718449115753,0.6423867344856262,-0.004733010660856962","0.4487195611000061,0.6040060520172119,-0.0052625034004449844","0.447534441947937,0.5731169581413269,-0.005495744291692972","0.4382804036140442,0.5605927109718323,-0.0036209551617503166","0.4355367422103882,0.575311541557312,-0.0016975270118564367","0.43099740147590637,0.5521186590194702,-0.009877026081085205","0.43538030982017517,0.5815557241439819,-0.013646585866808891","0.43662595748901367,0.58939129114151,-0.015154363587498665","0.4236173927783966,0.5823503732681274,-0.0020910382736474276","0.41897743940353394,0.5637350082397461,-0.00925290398299694","0.4256952404975891,0.5941588878631592,-0.009580912068486214","0.4259354770183563,0.5946177244186401,-0.00852612592279911","0.41276052594184875,0.5919276475906372,-0.003850374836474657","0.4086064398288727,0.5741957426071167,-0.010958158411085606","0.415772020816803,0.6008738279342651,-0.006545990705490112","0.4170205593109131,0.6015231013298035,-0.0022320225834846497","0.4021040201187134,0.6022288203239441,-0.00610030023381114","0.39934441447257996,0.5902495980262756,-0.009182688780128956","0.4059951901435852,0.606960654258728,-0.004677882883697748","0.40861713886260986,0.6105407476425171,-0.0004525515832938254"
0.0,"0.42840513586997986,0.6658862829208374,-1.3936295317762415e-07","0.44342201948165894,0.6431149244308472,-0.005903410259634256","0.4507404863834381,0.6061163544654846,-0.006495114415884018","0.4483661949634552,0.576032280921936,-0.00640497962012887","0.440324068069458,0.5609766840934753,-0.004038452170789242","0.4365905821323395,0.5771779417991638,-0.0024657235480844975","0.4314994513988495,0.5549439191818237,-0.011043238453567028","0.435990571975708,0.5831640958786011,-0.014987653121352196","0.43756166100502014,0.590017557144165,-0.016464659944176674","0.4248916208744049,0.5848693251609802,-0.0020970581099390984","0.41968414187431335,0.5668469667434692,-0.009326928295195103","0.42653700709342957,0.596569299697876,-0.00972177367657423","0.4271113872528076,0.5956907868385315,-0.008707991801202297","0.4144219160079956,0.5939207077026367,-0.003247208893299103","0.4091973602771759,0.5767120122909546,-0.010605859570205212","0.4164627492427826,0.6034740209579468,-0.006406106986105442","0.41826388239860535,0.6031864881515503,-0.0021392391063272953","0.40419816970825195,0.6036458611488342,-0.0049780928529798985","0.3999588191509247,0.5926663279533386,-0.008231444284319878","0.4068124294281006,0.6092153787612915,-0.003945786505937576","0.4099477231502533,0.6125180125236511,0.00021963352628517896"
0.0,"0.4316434860229492,0.6660474538803101,-1.3141303156771755e-07","0.4449497163295746,0.6425982117652893,-0.005842771381139755","0.45213979482650757,0.6060382723808289,-0.006821398623287678","0.4505992829799652,0.57767254114151,-0.007134693209081888","0.44060003757476807,0.5681160688400269,-0.005281046498566866","0.4377342462539673,0.578116238117218,-0.002674711402505636","0.4336053729057312,0.5587879419326782,-0.010756026022136211","0.4381996691226959,0.5867497324943542,-0.014849931001663208","0.4394591748714447,0.5921915173530579,-0.016733601689338684","0.4258910119533539,0.5856391787528992,-0.0023404594976454973","0.4214593768119812,0.5703437328338623,-0.009056096896529198","0.4284440875053406,0.6000261902809143,-0.009556446224451065","0.4285546839237213,0.5985018610954285,-0.008891606703400612","0.4154502749443054,0.5948086977005005,-0.0034066466614603996","0.410857617855072,0.5793392658233643,-0.010018017143011093","0.4181288182735443,0.6055904030799866,-0.005831739399582148","0.4195064306259155,0.6049441695213318,-0.0019596433266997337","0.4052771329879761,0.6041646003723145,-0.005068184807896614","0.4014577865600586,0.5949075222015381,-0.0075483908876776695","0.40827128291130066,0.6109296083450317,-0.003082385752350092","0.41132867336273193,0.6134776473045349,0.0008952264324761927"
0.0,"0.43412598967552185,0.6676889657974243,-1.2439657837148843e-07","0.44647350907325745,0.646358847618103,-0.006236640736460686","0.4534836411476135,0.6103402376174927,-0.007627179846167564","0.45173636078834534,0.5820828080177307,-0.008422390557825565","0.4425836503505707,0.5711787939071655,-0.00714461226016283","0.4382186830043793,0.5816822648048401,-0.002906028414145112","0.4342156648635864,0.5636670589447021,-0.010746778920292854","0.43897855281829834,0.5914075970649719,-0.014294799417257309","0.44068974256515503,0.5969476103782654,-0.015808308497071266","0.4266941547393799,0.588238537311554,-0.0025907617527991533","0.42237377166748047,0.5742099285125732,-0.009581693448126316","0.4295493960380554,0.6034250855445862,-0.00956468004733324","0.4304650127887726,0.6032887697219849,-0.008279393427073956","0.4165531098842621,0.597567617893219,-0.003736276878044009","0.41202402114868164,0.5835105776786804,-0.01070498302578926","0.41958943009376526,0.6094396710395813,-0.0059320018626749516","0.4215298593044281,0.6102829575538635,-0.0014187496853992343","0.40677955746650696,0.607772171497345,-0.005545373074710369","0.40297719836235046,0.5983893275260925,-0.00855203066021204","0.40967702865600586,0.6144259572029114,-0.0039937118999660015","0.4128584861755371,0.6176139712333679,0.00026016077026724815"
