gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.25,"0.29503440856933594,0.46859052777290344,4.6971288725217164e-07","0.3683795928955078,0.4879845976829529,-0.02706422284245491","0.4181470572948456,0.527572512626648,-0.05972588434815407","0.4424234628677368,0.6115493178367615,-0.09360386431217194","0.45613932609558105,0.6969881057739258,-0.12611958384513855","0.44820404052734375,0.32826411724090576,-0.057530224323272705","0.48193326592445374,0.4589376747608185,-0.11067235469818115","0.4811527729034424,0.5590293407440186,-0.14404673874378204","0.479352205991745,0.6190122365951538,-0.16191963851451874","0.39379289746284485,0.3201232850551605,-0.06894313544034958","0.4225311875343323,0.4617398977279663,-0.12057937681674957","0.43632110953330994,0.567964494228363,-0.14037808775901794","0.4488235414028168,0.6339401006698608,-0.14903874695301056","0.3395846486091614,0.347988098859787,-0.08405067026615143","0.36559930443763733,0.5085944533348083,-0.13400261104106903","0.3869997560977936,0.6122573614120483,-0.14496231079101562","0.4033548831939697,0.6720395684242249,-0.14292190968990326","0.29530107975006104,0.39909014105796814,-0.10102932155132294","0.3241949677467346,0.5390492677688599,-0.13039031624794006","0.3503071367740631,0.6205653548240662,-0.13397426903247833","0.3739326298236847,0.6738336682319641,-0.13123737275600433"
0.25,"0.2960774898529053,0.4713438153266907,4.5500874534809554e-07","0.3697066009044647,0.4940073788166046,-0.02559577487409115","0.4206767678260803,0.534027099609375,-0.05738390237092972","0.4454358220100403,0.621733546257019,-0.0904359221458435","0.4596959054470062,0.7154160141944885,-0.12226948142051697","0.44892752170562744,0.329206258058548,-0.058088984340429306","0.48386746644973755,0.459896445274353,-0.11145466566085815","0.481913298368454,0.558530330657959,-0.1439034640789032","0.4789084196090698,0.617475152015686,-0.16083462536334991","0.39429497718811035,0.31842315196990967,-0.07009250670671463","0.4253792464733124,0.45606231689453125,-0.12285459041595459","0.437741756439209,0.5604498386383057,-0.14235122501850128","0.4482795298099518,0.6273894906044006,-0.15022055804729462","0.33998537063598633,0.3440402150154114,-0.08560358732938766","0.3660173714160919,0.5037180781364441,-0.1374504417181015","0.38558265566825867,0.6105380654335022,-0.148938849568367","0.39976829290390015,0.6744100451469421,-0.14648161828517914","0.2959158420562744,0.3933585286140442,-0.1026637852191925","0.32480359077453613,0.5289145112037659,-0.13404066860675812","0.34923696517944336,0.6114577054977417,-0.13855746388435364","0.3709370493888855,0.6673121452331543,-0.1360851377248764"
0.25,"0.29288941621780396,0.470337450504303,4.326349767325155e-07","0.3668736219406128,0.4949020743370056,-0.02489534765481949","0.41861987113952637,0.5368379354476929,-0.05736657232046127","0.4452243149280548,0.619036853313446,-0.09181052446365356","0.45827025175094604,0.7023330926895142,-0.12528875470161438","0.45042067766189575,0.32949817180633545,-0.053979452699422836","0.4872373342514038,0.45876967906951904,-0.10684425383806229","0.4867076575756073,0.5608938336372375,-0.14128780364990234","0.48219436407089233,0.6249589920043945,-0.15955427289009094","0.3977985382080078,0.3194925785064697,-0.06601584702730179","0.4295422434806824,0.4580264687538147,-0.11701677739620209","0.4407970607280731,0.567377507686615,-0.13777856528759003","0.44833528995513916,0.6373737454414368,-0.1469281166791916","0.34462565183639526,0.344200074672699,-0.0813867598772049","0.3714432120323181,0.500706136226654,-0.1305294632911682","0.38882920145988464,0.6091535091400146,-0.14148692786693573","0.4001576602458954,0.6746096611022949,-0.1391826570034027","0.3006089925765991,0.3914090096950531,-0.09846659004688263","0.32921233773231506,0.5264748334884644,-0.1270677149295807","0.35337600111961365,0.6123437285423279,-0.13000288605690002","0.37397557497024536,0.6710449457168579,-0.12654726207256317"
0.25,"0.2967623472213745,0.46868905425071716,4.3797498960884695e-07","0.36902424693107605,0.4929371476173401,-0.024848001077771187","0.4205881953239441,0.5333212614059448,-0.055368486791849136","0.4473845660686493,0.6155416369438171,-0.08727741986513138","0.4636162221431732,0.6993119716644287,-0.11810465902090073","0.45300573110580444,0.3300829529762268,-0.05391835421323776","0.4888809621334076,0.4601287841796875,-0.1039210706949234","0.48739877343177795,0.5618794560432434,-0.1352311670780182","0.4829418361186981,0.623066246509552,-0.15152592957019806","0.4006448984146118,0.3195309638977051,-0.0647730901837349","0.4303262531757355,0.4589354991912842,-0.11335895955562592","0.4413139522075653,0.5709978938102722,-0.13191483914852142","0.4494660794734955,0.6429597735404968,-0.139628604054451","0.3476113975048065,0.34350672364234924,-0.07882915437221527","0.3730663061141968,0.501338541507721,-0.1266506165266037","0.39183396100997925,0.6115841269493103,-0.1371508091688156","0.40367889404296875,0.6780191659927368,-0.1346176266670227","0.30382683873176575,0.3896629512310028,-0.09442093968391418","0.33134233951568604,0.5242188572883606,-0.1225128099322319","0.35419341921806335,0.6091145277023315,-0.12527969479560852","0.3729327917098999,0.6670894026756287,-0.1216101422905922"
0.25,"0.2956721782684326,0.4672169089317322,4.23714283215304e-07","0.3687983751296997,0.49343833327293396,-0.02525278925895691","0.42092013359069824,0.5346908569335938,-0.05653752014040947","0.4478243589401245,0.6168712377548218,-0.08923029899597168","0.46314477920532227,0.7025697231292725,-0.1205277070403099","0.4543987512588501,0.33145672082901,-0.05441848933696747","0.49043309688568115,0.4615897238254547,-0.10584516823291779","0.4871159791946411,0.5632546544075012,-0.13768480718135834","0.48181983828544617,0.6248409748077393,-0.1542324274778366","0.40178704261779785,0.3202150762081146,-0.06573039293289185","0.43219009041786194,0.4601025879383087,-0.11625532805919647","0.4416286051273346,0.5709912180900574,-0.13536500930786133","0.4492543041706085,0.6427397727966309,-0.14310911297798157","0.34867337346076965,0.34364864230155945,-0.0804615318775177","0.3741632401943207,0.50229811668396,-0.12903521955013275","0.3921869993209839,0.6122696399688721,-0.13921982049942017","0.40455105900764465,0.6789761185646057,-0.1363746076822281","0.30499908328056335,0.38905414938926697,-0.09686987847089767","0.3326784670352936,0.5212845206260681,-0.12480980157852173","0.3554050624370575,0.6042137742042542,-0.1274223029613495","0.37505000829696655,0.661309540271759,-0.12378823012113571"
0.25,"0.29712387919425964,0.4608004093170166,4.3281153239149717e-07","0.3689436912536621,0.48977312445640564,-0.024323195219039917","0.4197837710380554,0.5354449152946472,-0.055520813912153244","0.4463214874267578,0.6204401850700378,-0.08831211924552917","0.4637424349784851,0.703311562538147,-0.12011656165122986","0.4539756178855896,0.3330078423023224,-0.05502239242196083","0.492436021566391,0.46029970049858093,-0.10547078400850296","0.4896232485771179,0.5588204264640808,-0.13700734078884125","0.48365020751953125,0.6177511215209961,-0.15345720946788788","0.4026108980178833,0.3216015100479126,-0.06668436527252197","0.4344547688961029,0.46082690358161926,-0.11623061448335648","0.4440078139305115,0.5701047778129578,-0.13580533862113953","0.4510688781738281,0.64045250415802,-0.144196018576622","0.3505856990814209,0.3436821401119232,-0.08141787350177765","0.3763353228569031,0.5020040273666382,-0.12911178171634674","0.39333662390708923,0.6119269132614136,-0.13968396186828613","0.4043096899986267,0.6786829829216003,-0.13741013407707214","0.3076402544975281,0.38732683658599854,-0.0977296233177185","0.33448928594589233,0.5176199674606323,-0.1256958395242691","0.35637712478637695,0.6010919809341431,-0.1285235732793808","0.37457215785980225,0.658829391002655,-0.12513327598571777"
0.25,"0.2950499951839447,0.4545709192752838,4.692577135756437e-07","0.36847397685050964,0.4820942282676697,-0.023470208048820496","0.42057743668556213,0.5287037491798401,-0.05521143972873688","0.4454953968524933,0.6169041991233826,-0.08877485990524292","0.45963627099990845,0.7023483514785767,-0.12136755883693695","0.45459920167922974,0.33239904046058655,-0.057601265609264374","0.4926377534866333,0.4614194631576538,-0.1091771200299263","0.48825472593307495,0.5597528219223022,-0.14106851816177368","0.48250821232795715,0.6183204650878906,-0.15795309841632843","0.40307915210723877,0.3217776417732239,-0.07006558775901794","0.43508380651474,0.46143919229507446,-0.12105844914913177","0.44406020641326904,0.5687412023544312,-0.14061547815799713","0.4514586925506592,0.6394627094268799,-0.1491134613752365","0.35153865814208984,0.34426453709602356,-0.08547050505876541","0.3772917687892914,0.5021163821220398,-0.13433299958705902","0.3936207592487335,0.6110614538192749,-0.14539405703544617","0.4043653607368469,0.6788625717163086,-0.1435679793357849","0.30948445200920105,0.3883177638053894,-0.102361761033535","0.33653396368026733,0.5246775150299072,-0.1316181868314743","0.3580915927886963,0.6107545495033264,-0.13555236160755157","0.37651270627975464,0.6708409786224365,-0.13299839198589325"
0.25,"0.2968684136867523,0.44777339696884155,5.113467409501027e-07","0.37184396386146545,0.4782307744026184,-0.02129514142870903","0.42457500100135803,0.5251197814941406,-0.052283793687820435","0.4484451711177826,0.6113460063934326,-0.08518830686807632","0.4603305757045746,0.6926488876342773,-0.11776047945022583","0.4532608389854431,0.33111825585365295,-0.05976385250687599","0.4950045943260193,0.4539209306240082,-0.10905076563358307","0.4914259910583496,0.5522587299346924,-0.13839012384414673","0.48618561029434204,0.6145446300506592,-0.1538483053445816","0.40253734588623047,0.3213774561882019,-0.07289262861013412","0.43800878524780273,0.46156957745552063,-0.12137273699045181","0.4465961158275604,0.5687819123268127,-0.1389436572790146","0.45334410667419434,0.6399452686309814,-0.14683233201503754","0.3513161540031433,0.3455788195133209,-0.08846735209226608","0.3792968988418579,0.5028799772262573,-0.1353846937417984","0.3955393135547638,0.611534059047699,-0.14580680429935455","0.40665581822395325,0.6804200410842896,-0.14442561566829681","0.30941176414489746,0.39164847135543823,-0.10514502972364426","0.3369983434677124,0.5235555171966553,-0.13356775045394897","0.35773828625679016,0.6088507175445557,-0.13720174133777618","0.37527981400489807,0.6687890887260437,-0.13503018021583557"
0.25,"0.2987719774246216,0.438210129737854,5.395644961936341e-07","0.3739132583141327,0.463017076253891,-0.020150138065218925","0.42803090810775757,0.5092501640319824,-0.0497172586619854","0.4514361023902893,0.5981910228729248,-0.08104385435581207","0.46002280712127686,0.6831664443016052,-0.11197162419557571","0.45330485701560974,0.325408399105072,-0.059546127915382385","0.49429771304130554,0.4529484212398529,-0.10703442990779877","0.4922214150428772,0.5524277091026306,-0.1342993676662445","0.4889172315597534,0.6142464876174927,-0.1484346091747284","0.40328773856163025,0.3198220133781433,-0.07229968160390854","0.4385470747947693,0.47097378969192505,-0.11787522584199905","0.4496687948703766,0.5765043497085571,-0.13299043476581573","0.45834487676620483,0.6445206999778748,-0.13994155824184418","0.35267484188079834,0.34719619154930115,-0.08743415027856827","0.38090676069259644,0.5119246244430542,-0.13241493701934814","0.39897388219833374,0.6166496276855469,-0.14209900796413422","0.4119028151035309,0.6815680861473083,-0.14077316224575043","0.31108757853507996,0.39536672830581665,-0.10360307991504669","0.3391210436820984,0.5320399403572083,-0.13143619894981384","0.36131972074508667,0.6165673136711121,-0.13526208698749542","0.3798491656780243,0.6756534576416016,-0.13345959782600403"
0.25,"0.30223584175109863,0.43458646535873413,5.885369773750426e-07","0.37806907296180725,0.45396772027015686,-0.020301638171076775","0.433036744594574,0.4957126975059509,-0.05056198313832283","0.45460912585258484,0.5846490859985352,-0.08231212943792343","0.4622049629688263,0.6745648980140686,-0.11377900093793869","0.4521265923976898,0.325898140668869,-0.06449434906244278","0.49509844183921814,0.45006659626960754,-0.11337555199861526","0.4940398037433624,0.5509564876556396,-0.14083239436149597","0.49112436175346375,0.6149167418479919,-0.1551435887813568","0.40239471197128296,0.3212343454360962,-0.07774494588375092","0.4384589195251465,0.4707017242908478,-0.12481079250574112","0.4515167474746704,0.5738736987113953,-0.13957582414150238","0.4621078670024872,0.6397413015365601,-0.14654433727264404","0.3520623743534088,0.3488306999206543,-0.0933384969830513","0.3813725709915161,0.5115732550621033,-0.13864758610725403","0.4008622467517853,0.6147702932357788,-0.14758625626564026","0.41582655906677246,0.6786272525787354,-0.14635969698429108","0.3109503984451294,0.3976527750492096,-0.11007028818130493","0.33956480026245117,0.5316761136054993,-0.13788878917694092","0.36176633834838867,0.6156778931617737,-0.14138273894786835","0.38080835342407227,0.6747262477874756,-0.13987350463867188"
0.25,"0.30632662773132324,0.43541523814201355,6.037089406163432e-07","0.38100892305374146,0.457533061504364,-0.021611155942082405","0.4335634112358093,0.5004586577415466,-0.05337227135896683","0.45288676023483276,0.5891307592391968,-0.086147740483284","0.4591748118400574,0.6775096654891968,-0.11856776475906372","0.453157514333725,0.329386442899704,-0.06988254189491272","0.49443212151527405,0.449614554643631,-0.12118221819400787","0.49401283264160156,0.5482510328292847,-0.14993451535701752","0.4916446805000305,0.6098279356956482,-0.16493380069732666","0.40387243032455444,0.3227945566177368,-0.08318120986223221","0.43814554810523987,0.4706995487213135,-0.1328437477350235","0.45245274901390076,0.5733094811439514,-0.1481059044599533","0.4647442698478699,0.6375546455383301,-0.1552228182554245","0.3533268868923187,0.3494771122932434,-0.09892167150974274","0.38199490308761597,0.513511061668396,-0.1464913934469223","0.4033862352371216,0.6185327172279358,-0.15602591633796692","0.4207476079463959,0.6845647692680359,-0.1551172435283661","0.3116840124130249,0.3983924686908722,-0.11588838696479797","0.33947834372520447,0.5315688252449036,-0.1459469348192215","0.36235177516937256,0.616908073425293,-0.15084320306777954","0.38231852650642395,0.6796905398368835,-0.15025795996189117"
0.25,"0.3066812753677368,0.43817389011383057,5.792255137748725e-07","0.3808538019657135,0.46179354190826416,-0.02236947789788246","0.4317702353000641,0.5029193758964539,-0.0548308901488781","0.4518701136112213,0.5837448835372925,-0.08826114982366562","0.4605652689933777,0.6647637486457825,-0.1212562695145607","0.4542655348777771,0.33309754729270935,-0.07133005559444427","0.4947296977043152,0.45132675766944885,-0.12371060997247696","0.49272769689559937,0.5505342483520508,-0.15275447070598602","0.4891403317451477,0.6121212840080261,-0.16760630905628204","0.40475860238075256,0.32528552412986755,-0.08465501666069031","0.4382687509059906,0.4685492515563965,-0.1354590803384781","0.4516552686691284,0.5758678913116455,-0.15047894418239594","0.46330684423446655,0.6450330018997192,-0.15693910419940948","0.3538188636302948,0.3509759306907654,-0.10048726201057434","0.38170233368873596,0.5123993754386902,-0.1488209217786789","0.4030458927154541,0.6212387084960938,-0.15717631578445435","0.420294851064682,0.6901082396507263,-0.1551208794116974","0.31210604310035706,0.3995017409324646,-0.11758504807949066","0.34048303961753845,0.5298482775688171,-0.14698293805122375","0.36327239871025085,0.6148959398269653,-0.1501970738172531","0.3828545808792114,0.6765803098678589,-0.1483011394739151"
