gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.25,"0.23913824558258057,0.6390896439552307,1.5916353390821314e-07","0.28718072175979614,0.5868294835090637,-0.010213157162070274","0.3292079269886017,0.5206457376480103,-0.02248208411037922","0.3546343743801117,0.46979421377182007,-0.037910543382167816","0.3451817035675049,0.42146801948547363,-0.052121035754680634","0.29038017988204956,0.3856571316719055,-0.005794882774353027","0.30489611625671387,0.29137206077575684,-0.034958742558956146","0.33784106373786926,0.3142818808555603,-0.05978120490908623","0.3583720624446869,0.3594356179237366,-0.07194159924983978","0.26775580644607544,0.3836057484149933,-0.01417646836489439","0.27162405848503113,0.26285356283187866,-0.03970012441277504","0.31117701530456543,0.2742651104927063,-0.05995431914925575","0.3366128206253052,0.31580477952957153,-0.07054160535335541","0.2441343069076538,0.39516669511795044,-0.025608669966459274","0.24486958980560303,0.281833291053772,-0.046841397881507874","0.28683581948280334,0.2929036617279053,-0.05841933190822601","0.3149639964103699,0.32983097434043884,-0.06263121962547302","0.22130827605724335,0.42163994908332825,-0.03858467936515808","0.23014070093631744,0.3418443202972412,-0.05462818965315819","0.2623125910758972,0.343010276556015,-0.06057126075029373","0.287820041179657,0.3670662045478821,-0.062250133603811264"
0.25,"0.23328666388988495,0.6105297803878784,2.1413157469396538e-07","0.28150036931037903,0.5689948797225952,-0.013635105453431606","0.3203965723514557,0.5133171081542969,-0.024649234488606453","0.34048885107040405,0.45650437474250793,-0.037520114332437515","0.3196321427822113,0.4177455008029938,-0.04972085729241371","0.2926824390888214,0.3765258193016052,-0.01357928104698658","0.31258127093315125,0.2882692813873291,-0.041669487953186035","0.33444496989250183,0.29797837138175964,-0.06365864723920822","0.3487527370452881,0.3424103558063507,-0.0731494352221489","0.26442572474479675,0.36417707800865173,-0.018729975447058678","0.26901909708976746,0.24661754071712494,-0.03972502052783966","0.29584187269210815,0.2435162216424942,-0.05385010689496994","0.3166632056236267,0.2817363739013672,-0.0603145956993103","0.2353312075138092,0.3745363652706146,-0.02692093513906002","0.23198963701725006,0.26693159341812134,-0.04508141055703163","0.2594263553619385,0.266571581363678,-0.05353045091032982","0.28381457924842834,0.30113735795021057,-0.05573327839374542","0.20419853925704956,0.40030422806739807,-0.03688628226518631","0.20023693144321442,0.32113271951675415,-0.05198753625154495","0.22151729464530945,0.31299376487731934,-0.05678707733750343","0.24497580528259277,0.3362061381340027,-0.056935299187898636"
0.25,"0.22660839557647705,0.5872924327850342,1.6677219605298887e-07","0.27202239632606506,0.5609076023101807,-0.020703846588730812","0.308482825756073,0.5054296851158142,-0.03432310372591019","0.3198348879814148,0.44868817925453186,-0.048606026917696","0.2949913442134857,0.4136582016944885,-0.06210636720061302","0.2979116439819336,0.3697172999382019,-0.021932899951934814","0.3209291100502014,0.2838338017463684,-0.052333757281303406","0.3320169448852539,0.2864649295806885,-0.07473669946193695","0.33323562145233154,0.33058518171310425,-0.08393366634845734","0.267159640789032,0.3493835926055908,-0.024356871843338013","0.2773818373680115,0.234832763671875,-0.04682311415672302","0.29277512431144714,0.2268325388431549,-0.06282438337802887","0.3011835217475891,0.27165067195892334,-0.07062632590532303","0.2355767786502838,0.35573792457580566,-0.03017442673444748","0.23400770127773285,0.25173652172088623,-0.04984089732170105","0.25038331747055054,0.25076931715011597,-0.06172339245676994","0.26445624232292175,0.29374247789382935,-0.06648337841033936","0.1999061554670334,0.3797025978565216,-0.037950534373521805","0.1941012144088745,0.3037348985671997,-0.054220449179410934","0.20938782393932343,0.2949376106262207,-0.061542630195617676","0.22739560902118683,0.3231249451637268,-0.0638187900185585"
0.25,"0.22350314259529114,0.5642020106315613,1.1628482354808511e-07","0.26364338397979736,0.5504674315452576,-0.024587439373135567","0.29729893803596497,0.5039554238319397,-0.041667353361845016","0.30353644490242004,0.4589487612247467,-0.0593886598944664","0.2780340611934662,0.425949364900589,-0.07623609900474548","0.3024604320526123,0.3624606728553772,-0.02806651033461094","0.3280266523361206,0.27923011779785156,-0.06301911920309067","0.3332904279232025,0.29527896642684937,-0.08834606409072876","0.3255443274974823,0.34988316893577576,-0.098859503865242","0.2710968852043152,0.3397054374217987,-0.030629262328147888","0.28475356101989746,0.22335688769817352,-0.05826275795698166","0.29495933651924133,0.22266341745853424,-0.07754570990800858","0.29575371742248535,0.27361100912094116,-0.08658869564533234","0.2388349026441574,0.3441820442676544,-0.03710620850324631","0.2376212477684021,0.23704996705055237,-0.06077757477760315","0.24804124236106873,0.24044176936149597,-0.07637657970190048","0.25580018758773804,0.2890375256538391,-0.082676462829113","0.20275065302848816,0.36612311005592346,-0.045666735619306564","0.1942075788974762,0.2894395887851715,-0.06452499330043793","0.20263685286045074,0.2813911437988281,-0.07466484606266022","0.21325615048408508,0.31211453676223755,-0.07876871526241302"
0.25,"0.21614377200603485,0.5479940176010132,-5.726872487343826e-08","0.25580331683158875,0.5422369241714478,-0.02291659638285637","0.2897976338863373,0.5040862560272217,-0.039341989904642105","0.27696871757507324,0.46226197481155396,-0.05648306384682655","0.2497727870941162,0.4263942539691925,-0.07247041910886765","0.30254998803138733,0.36985883116722107,-0.02651315927505493","0.3296497166156769,0.28603458404541016,-0.05756846070289612","0.32096704840660095,0.31785744428634644,-0.07914701849222183","0.30580011010169983,0.3706664741039276,-0.08892858028411865","0.2683297097682953,0.3406408727169037,-0.03043488785624504","0.29059237241744995,0.21421760320663452,-0.0569598525762558","0.2877584397792816,0.23778373003005981,-0.07471935451030731","0.28120195865631104,0.28959861397743225,-0.08272015303373337","0.23490431904792786,0.33542054891586304,-0.03749856725335121","0.2409333735704422,0.22505979239940643,-0.06016187369823456","0.24085666239261627,0.2599889039993286,-0.0724828764796257","0.24071328341960907,0.31643202900886536,-0.07668957859277725","0.19885359704494476,0.3499436676502228,-0.04627079889178276","0.19157350063323975,0.27330613136291504,-0.061630312353372574","0.19411030411720276,0.28629326820373535,-0.0664696916937828","0.19873657822608948,0.3248251974582672,-0.06771237403154373"
0.25,"0.20637360215187073,0.5304502844810486,-1.8874231955123832e-07","0.23615404963493347,0.5433260202407837,-0.034578725695610046","0.2656540274620056,0.5218809843063354,-0.05905919894576073","0.2483249455690384,0.4828763008117676,-0.0821920856833458","0.21776795387268066,0.44092297554016113,-0.1039469763636589","0.2938421070575714,0.3818906247615814,-0.04628191143274307","0.3145342469215393,0.3158071041107178,-0.08448843657970428","0.29006707668304443,0.3504175841808319,-0.10984615236520767","0.27090609073638916,0.39715737104415894,-0.122745081782341","0.2605288028717041,0.34258195757865906,-0.04734835401177406","0.2898835837841034,0.2312254160642624,-0.08314599096775055","0.2677649259567261,0.2679916322231293,-0.10219945013523102","0.25436630845069885,0.32222357392311096,-0.10989946126937866","0.22654595971107483,0.32613125443458557,-0.05201040580868721","0.237082839012146,0.22002212703227997,-0.08146007359027863","0.21934255957603455,0.2650180160999298,-0.09077171981334686","0.21140529215335846,0.3253977298736572,-0.09182132035493851","0.18901000916957855,0.33164265751838684,-0.059286799281835556","0.18240466713905334,0.25736793875694275,-0.07752169668674469","0.17442311346530914,0.28061023354530334,-0.08029592037200928","0.1731187254190445,0.32570430636405945,-0.07989384233951569"
0.25,"0.20166245102882385,0.4970434904098511,-2.2346956995988876e-07","0.22446157038211823,0.5286318063735962,-0.04013317823410034","0.24501463770866394,0.5250860452651978,-0.06842954456806183","0.2188512235879898,0.4914577603340149,-0.09361956268548965","0.18533959984779358,0.4439360499382019,-0.11678709834814072","0.2765093445777893,0.38830262422561646,-0.057098470628261566","0.29628992080688477,0.33628401160240173,-0.09733688831329346","0.2612434923648834,0.3744315803050995,-0.12182319164276123","0.23556184768676758,0.41328179836273193,-0.13425491750240326","0.2501138150691986,0.33948051929473877,-0.05514213815331459","0.28014492988586426,0.2399137318134308,-0.09384129196405411","0.24554617702960968,0.27899429202079773,-0.110340416431427","0.22644352912902832,0.32823774218559265,-0.11546675115823746","0.22067269682884216,0.3146020174026489,-0.05691865086555481","0.23288258910179138,0.2192607820034027,-0.0890432819724083","0.20140166580677032,0.26397037506103516,-0.09454349428415298","0.18652482330799103,0.31887930631637573,-0.09181725233793259","0.18743111193180084,0.31100618839263916,-0.061456020921468735","0.17871469259262085,0.24630726873874664,-0.07976312935352325","0.15856501460075378,0.26622873544692993,-0.08045576512813568","0.15148627758026123,0.3060620129108429,-0.07812776416540146"
0.25,"0.2090679109096527,0.4994170367717743,-2.0792633392829885e-07","0.21838822960853577,0.5235934853553772,-0.04582315310835838","0.21896177530288696,0.5149658918380737,-0.07542965561151505","0.18857474625110626,0.4709683656692505,-0.09927380084991455","0.16245824098587036,0.42022109031677246,-0.12097036093473434","0.2683594822883606,0.3932681977748871,-0.06476244330406189","0.27896761894226074,0.3571593463420868,-0.1048951968550682","0.24146543443202972,0.38274532556533813,-0.12912708520889282","0.21103955805301666,0.4103584289550781,-0.14156541228294373","0.2472849041223526,0.3408927321434021,-0.059229422360658646","0.2662883996963501,0.2501341998577118,-0.09941530972719193","0.22810305655002594,0.27549344301223755,-0.1163022518157959","0.20308509469032288,0.31630739569664,-0.12080112099647522","0.22034025192260742,0.313578337430954,-0.05754297599196434","0.23179468512535095,0.22204726934432983,-0.09538308531045914","0.19645743072032928,0.25210994482040405,-0.1043660044670105","0.17385296523571014,0.2945144474506378,-0.10232790559530258","0.19157861173152924,0.3096434473991394,-0.05828435719013214","0.1791069358587265,0.24725264310836792,-0.08639325946569443","0.1544773280620575,0.26103368401527405,-0.09193956106901169","0.1407165676355362,0.28910234570503235,-0.0904112309217453"
0.25,"0.20721971988677979,0.47346943616867065,-2.278486022078141e-07","0.20768319070339203,0.5185322165489197,-0.055673494935035706","0.19489514827728271,0.5108517408370972,-0.08964773267507553","0.1632624715566635,0.4562236964702606,-0.11452439427375793","0.14852869510650635,0.3942606747150421,-0.1356661468744278","0.2617398500442505,0.40868768095970154,-0.08379428833723068","0.2618425190448761,0.35831984877586365,-0.12560051679611206","0.21462637186050415,0.3679257333278656,-0.14812754094600677","0.18116384744644165,0.38310253620147705,-0.15965797007083893","0.24703159928321838,0.3468557298183441,-0.07257450371980667","0.26305827498435974,0.2576022744178772,-0.11484286189079285","0.21789738535881042,0.26180678606033325,-0.13088174164295197","0.1883971393108368,0.28656595945358276,-0.13563254475593567","0.22544436156749725,0.30480140447616577,-0.06494615226984024","0.23366647958755493,0.2159881442785263,-0.10189114511013031","0.1929061859846115,0.23327547311782837,-0.10945351421833038","0.16691195964813232,0.2671489417552948,-0.1077939122915268","0.20099011063575745,0.2842192053794861,-0.060671281069517136","0.19572508335113525,0.21992303431034088,-0.0863705724477768","0.16583913564682007,0.22976189851760864,-0.0904640182852745","0.14696960151195526,0.25896936655044556,-0.0888257548213005"
0.25,"0.2136075496673584,0.46780240535736084,-2.9931010203654296e-07","0.2041679322719574,0.5052895545959473,-0.04838838055729866","0.18330812454223633,0.48992010951042175,-0.07946202903985977","0.15349942445755005,0.4329909682273865,-0.10199445486068726","0.14237883687019348,0.3719317317008972,-0.12262073159217834","0.25185081362724304,0.411871075630188,-0.07779362797737122","0.24186399579048157,0.3526812791824341,-0.11569651961326599","0.20010337233543396,0.3357602655887604,-0.13871505856513977","0.16922950744628906,0.33713844418525696,-0.15109463036060333","0.2515604794025421,0.3452916443347931,-0.06673876196146011","0.24774309992790222,0.25731009244918823,-0.10078828036785126","0.20073530077934265,0.2418029010295868,-0.11472255736589432","0.16827720403671265,0.25572866201400757,-0.12074786424636841","0.24180613458156586,0.2999096214771271,-0.058342333883047104","0.2427191436290741,0.21401050686836243,-0.08931879699230194","0.2012212872505188,0.2090548574924469,-0.09806953370571136","0.17130054533481598,0.22984997928142548,-0.09963669627904892","0.2259877771139145,0.2764262557029724,-0.05241436883807182","0.217128187417984,0.21799859404563904,-0.0773235633969307","0.18633738160133362,0.21630224585533142,-0.08297578245401382","0.16414813697338104,0.23599734902381897,-0.08301758766174316"
0.25,"0.229612335562706,0.4613364338874817,-2.236691898360732e-07","0.21038547158241272,0.49748116731643677,-0.0585734024643898","0.18059468269348145,0.48504501581192017,-0.0943630039691925","0.14322498440742493,0.426613450050354,-0.11968080699443817","0.13146889209747314,0.3626781702041626,-0.1428108662366867","0.24722251296043396,0.39732807874679565,-0.09003280103206635","0.22211074829101562,0.33456099033355713,-0.13282105326652527","0.1756124049425125,0.3126411736011505,-0.15793216228485107","0.14446046948432922,0.3118649125099182,-0.17115004360675812","0.2492838352918625,0.3339719772338867,-0.07625618577003479","0.2446652352809906,0.23382046818733215,-0.11995350569486618","0.19278669357299805,0.22001135349273682,-0.13644322752952576","0.15962016582489014,0.23796819150447845,-0.14080511033535004","0.24115973711013794,0.2912042438983917,-0.06557200103998184","0.23533262312412262,0.20466630160808563,-0.10430053621530533","0.1888846755027771,0.20229189097881317,-0.11335679143667221","0.16150039434432983,0.22592127323150635,-0.11187941581010818","0.2275519222021103,0.27062302827835083,-0.058036524802446365","0.2152979075908661,0.21263447403907776,-0.0860380306839943","0.18071047961711884,0.21040530502796173,-0.09079304337501526","0.15924927592277527,0.2343119978904724,-0.08863044530153275"
0.25,"0.23084355890750885,0.46986937522888184,-1.885882312535614e-07","0.20409074425697327,0.49064216017723083,-0.05720902234315872","0.16920697689056396,0.4651835560798645,-0.0877281054854393","0.13325440883636475,0.4051957130432129,-0.1061096116900444","0.11989998072385788,0.34772562980651855,-0.12076567858457565","0.2359553426504135,0.37796750664711,-0.08572209626436234","0.19504281878471375,0.3054560124874115,-0.1180422306060791","0.14834654331207275,0.2978431284427643,-0.13420216739177704","0.12126076966524124,0.3115602433681488,-0.1420392096042633","0.24002332985401154,0.3237188458442688,-0.06773866713047028","0.2270035743713379,0.21155694127082825,-0.10709423571825027","0.17835760116577148,0.2022739052772522,-0.11982831358909607","0.1481809914112091,0.22414740920066833,-0.12102267146110535","0.23175902664661407,0.2888626754283905,-0.05176619067788124","0.21992258727550507,0.19778728485107422,-0.08804621547460556","0.17772699892520905,0.19459225237369537,-0.09836605191230774","0.15470615029335022,0.21029022336006165,-0.09715427458286285","0.2169947475194931,0.27504462003707886,-0.038295600563287735","0.20247440040111542,0.2134542316198349,-0.0650491714477539","0.1726832389831543,0.21144908666610718,-0.07119392603635788","0.15540100634098053,0.22799253463745117,-0.06963913142681122"
