gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.25,"0.6018723249435425,0.43297508358955383,2.2249534481488809e-07","0.6452039480209351,0.44226518273353577,-0.012817280367016792","0.685171365737915,0.42197108268737793,-0.014236556366086006","0.7115580439567566,0.38688889145851135,-0.015345477499067783","0.7147232294082642,0.3443208932876587,-0.015923693776130676","0.6549236178398132,0.3665108382701874,0.007521204650402069","0.6756452918052673,0.3375093936920166,0.00047860248014330864","0.6899691224098206,0.3420332372188568,-0.008455244824290276","0.6938304305076599,0.35225680470466614,-0.013587698340415955","0.6426355838775635,0.3429552912712097,0.009912809357047081","0.6682707071304321,0.29981738328933716,0.00024224580556619912","0.6814344525337219,0.3110881745815277,-0.012875154614448547","0.6794250011444092,0.3376545011997223,-0.020899459719657898","0.6287369728088379,0.3161659240722656,0.009576440788805485","0.6555485129356384,0.26765286922454834,-0.0011190689401701093","0.6692361235618591,0.281457781791687,-0.012293773703277111","0.6650335788726807,0.31407681107521057,-0.017862465232610703","0.6110547184944153,0.2892419099807739,0.008177215233445168","0.6369714736938477,0.25019484758377075,-0.0011459393426775932","0.6524441838264465,0.25957053899765015,-0.008138835430145264","0.6538761258125305,0.28831934928894043,-0.012135425582528114"
0.25,"0.5952404737472534,0.4270285665988922,1.9913132121018862e-07","0.6389965415000916,0.4335007071495056,-0.013117036782205105","0.6786437034606934,0.4116871654987335,-0.014562979340553284","0.7037940621376038,0.3737744688987732,-0.016025584191083908","0.709574818611145,0.3293125331401825,-0.016745254397392273","0.6488004326820374,0.3516463339328766,0.007628605701029301","0.6714233756065369,0.31993481516838074,-0.0003569235559552908","0.6869732141494751,0.3279924988746643,-0.008928404189646244","0.691525936126709,0.34279927611351013,-0.013410109095275402","0.6363094449043274,0.33088764548301697,0.009604614228010178","0.6628767848014832,0.2852160334587097,-0.0016522726509720087","0.6774212121963501,0.29963889718055725,-0.014687805436551571","0.6777980923652649,0.3291562497615814,-0.021906310692429543","0.6212882995605469,0.3066474199295044,0.008642957545816898","0.647764265537262,0.25536468625068665,-0.004090629518032074","0.6622570157051086,0.2740480601787567,-0.01457719411700964","0.6600697040557861,0.31017717719078064,-0.01885296031832695","0.6018364429473877,0.2814108729362488,0.0065752542577683926","0.6269575953483582,0.23743703961372375,-0.004785011522471905","0.6431817412376404,0.2485952526330948,-0.011482825502753258","0.6464389562606812,0.27987590432167053,-0.014464451931416988"
0.25,"0.5869391560554504,0.4232107996940613,2.049358727163053e-07","0.6328675746917725,0.4264286458492279,-0.013339241966605186","0.6714836955070496,0.40147483348846436,-0.014589888043701649","0.6953259706497192,0.3591398000717163,-0.016369448974728584","0.6998533010482788,0.31234505772590637,-0.017370935529470444","0.6409184336662292,0.34477943181991577,0.011557876132428646","0.6613999009132385,0.310538113117218,0.003222566796466708","0.6754821538925171,0.31747642159461975,-0.006273053120821714","0.6803390383720398,0.33212289214134216,-0.011408711783587933","0.6269958019256592,0.3245120048522949,0.013292514719069004","0.6518669128417969,0.27523180842399597,0.0006263490067794919","0.665237307548523,0.28975382447242737,-0.01404307410120964","0.6658369898796082,0.32075226306915283,-0.021838044747710228","0.6104575991630554,0.30063217878341675,0.01174869854003191","0.6359053254127502,0.2492254376411438,-0.0028670073952525854","0.6496621966362,0.2673719823360443,-0.015057843178510666","0.6477956175804138,0.3042389452457428,-0.0196344256401062","0.589643657207489,0.27566075325012207,0.00915052741765976","0.6138733625411987,0.23241549730300903,-0.003194201271981001","0.6299070715904236,0.24240687489509583,-0.010769368149340153","0.6339800357818604,0.2731865346431732,-0.01399314682930708"
0.25,"0.575515866279602,0.42341986298561096,1.6467812713472085e-07","0.6220071315765381,0.4250915050506592,-0.012120339088141918","0.6605318784713745,0.39477840065956116,-0.012803292833268642","0.6822946667671204,0.34654226899147034,-0.014014591462910175","0.6840574145317078,0.2985696494579315,-0.014341422356665134","0.6287301778793335,0.34174296259880066,0.011442858725786209","0.64730304479599,0.303194135427475,0.003619799856096506","0.6609257459640503,0.3096500337123871,-0.005156877916306257","0.6647420525550842,0.32193854451179504,-0.00989639014005661","0.6143369674682617,0.320950984954834,0.012735177762806416","0.637671172618866,0.26845496892929077,0.000427883438533172","0.6502673029899597,0.2856203019618988,-0.01311460230499506","0.6488364934921265,0.31558769941329956,-0.01999872736632824","0.5976288914680481,0.2969139814376831,0.011004047468304634","0.6219320893287659,0.24052570760250092,-0.0028978907503187656","0.6349433064460754,0.26122164726257324,-0.013369150459766388","0.6314693689346313,0.2974323034286499,-0.016887089237570763","0.5766039490699768,0.27283602952957153,0.008294041268527508","0.6010526418685913,0.22739797830581665,-0.003741099499166012","0.6162384748458862,0.24026980996131897,-0.010109650902450085","0.618282675743103,0.27146202325820923,-0.012392954900860786"
0.25,"0.561524510383606,0.42733263969421387,2.319446110732315e-07","0.6088248491287231,0.42323678731918335,-0.011120069772005081","0.6473018527030945,0.38662034273147583,-0.011105543933808804","0.6676169037818909,0.33665594458580017,-0.012074709869921207","0.671793520450592,0.2884644567966461,-0.012516148388385773","0.6157310009002686,0.34275364875793457,0.016177264973521233","0.6330828666687012,0.30498793721199036,0.00894369836896658","0.6481630802154541,0.3009498715400696,-0.0011410854058340192","0.6535987257957458,0.3041658103466034,-0.007161613553762436","0.5989016890525818,0.32101714611053467,0.016964392736554146","0.6215455532073975,0.26935818791389465,0.0035623598378151655","0.635570764541626,0.27824363112449646,-0.012826688587665558","0.636524498462677,0.30542728304862976,-0.021208958700299263","0.5804806351661682,0.29670071601867676,0.014800307340919971","0.6028651595115662,0.24002134799957275,0.002046387642621994","0.6181142330169678,0.24949607253074646,-0.009753650054335594","0.6189504265785217,0.28106433153152466,-0.014294084161520004","0.5582128763198853,0.2746914327144623,0.01159840077161789","0.5804413557052612,0.2288011908531189,0.0018055476248264313","0.5972261428833008,0.23240193724632263,-0.004390633199363947","0.6033947467803955,0.2582741975784302,-0.006759534124284983"
0.25,"0.5524243116378784,0.42141029238700867,1.7494708970389183e-07","0.5981035232543945,0.4183066487312317,-0.014789055101573467","0.6350100040435791,0.38468220829963684,-0.017141131684184074","0.654539167881012,0.3324791193008423,-0.01965910755097866","0.6570502519607544,0.2816956341266632,-0.02129523456096649","0.6002599596977234,0.33412042260169983,0.006234773900359869","0.6181262135505676,0.2901732921600342,-0.004418043419718742","0.6311805248260498,0.2974031865596771,-0.014533140696585178","0.6352954506874084,0.31268343329429626,-0.0197304654866457","0.5843206644058228,0.315979540348053,0.008120697923004627","0.6066988706588745,0.2595997750759125,-0.007240157574415207","0.6200428009033203,0.2767685651779175,-0.02187422104179859","0.6204920411109924,0.30806171894073486,-0.028983350843191147","0.5665907263755798,0.29454851150512695,0.006809215061366558","0.5891150832176208,0.23533795773983002,-0.009923847392201424","0.6036673188209534,0.25533896684646606,-0.021369032561779022","0.6027682423591614,0.29280221462249756,-0.024886080995202065","0.5443190932273865,0.27259400486946106,0.0044264723546803","0.5668448805809021,0.224858820438385,-0.009760363027453423","0.5823952555656433,0.23710164427757263,-0.017061535269021988","0.585981011390686,0.26882031559944153,-0.019559089094400406"
0.25,"0.5365425944328308,0.42999884486198425,9.857446059413633e-08","0.5842776298522949,0.4222087860107422,-0.011671256273984909","0.6222993731498718,0.3790578246116638,-0.012461545877158642","0.6401394605636597,0.3220999240875244,-0.013800923712551594","0.641021728515625,0.27216586470603943,-0.014025183394551277","0.5923485159873962,0.3326438069343567,0.008967413567006588","0.6104651689529419,0.28396084904670715,0.0003380972193554044","0.6204875707626343,0.2993617057800293,-0.007842404767870903","0.6213189959526062,0.3168713450431824,-0.011768778786063194","0.5731833577156067,0.31432467699050903,0.010129139758646488","0.5922828912734985,0.25617673993110657,-0.001776463002897799","0.6021108031272888,0.2773149609565735,-0.013868289068341255","0.6012016534805298,0.3044251501560211,-0.0196519885212183","0.5524119734764099,0.29440999031066895,0.00843922421336174","0.571599543094635,0.231560617685318,-0.004421665333211422","0.5839812755584717,0.25189536809921265,-0.01269714254885912","0.583277702331543,0.2832831144332886,-0.015024076215922832","0.5276864171028137,0.27545660734176636,0.005862421356141567","0.547853946685791,0.22170990705490112,-0.00484923692420125","0.5634413361549377,0.23329517245292664,-0.008902601897716522","0.5683018565177917,0.2622920870780945,-0.00943753495812416"
0.25,"0.5214343070983887,0.4328232407569885,9.63786348506801e-08","0.5701265335083008,0.4231008291244507,-0.011437411420047283","0.6084469556808472,0.3773443102836609,-0.012246864847838879","0.6278594136238098,0.32026100158691406,-0.013580813072621822","0.6275379061698914,0.27114030718803406,-0.014136677607893944","0.5780706405639648,0.33235132694244385,0.00671764463186264","0.5944872498512268,0.2828996479511261,-0.0020165606401860714","0.6043640375137329,0.29631948471069336,-0.010361711494624615","0.6055709719657898,0.3124197721481323,-0.014725751243531704","0.558172881603241,0.3156028985977173,0.00744144432246685","0.576029896736145,0.2542671859264374,-0.005389880854636431","0.5864219069480896,0.2754620909690857,-0.017397459596395493","0.5858315229415894,0.3049224317073822,-0.02305886708199978","0.5365744233131409,0.2976720333099365,0.00550511758774519","0.5549213290214539,0.23155030608177185,-0.007890000008046627","0.5674760937690735,0.2513822913169861,-0.0160170067101717","0.5669776201248169,0.2850794196128845,-0.01825758069753647","0.5111854076385498,0.2808704078197479,0.002642381004989147","0.5301020741462708,0.22578132152557373,-0.008734426461160183","0.5459284782409668,0.23518207669258118,-0.01348554901778698","0.5515077114105225,0.26301756501197815,-0.014642247930169106"
0.25,"0.5095322728157043,0.43637973070144653,1.0033983954826908e-07","0.5565568804740906,0.42375850677490234,-0.01157030276954174","0.5943644642829895,0.3774646520614624,-0.01260735746473074","0.6122903227806091,0.32167354226112366,-0.014208190143108368","0.6115995645523071,0.27368441224098206,-0.01513705588877201","0.5646680593490601,0.3334791362285614,0.004755953326821327","0.5801875591278076,0.28222399950027466,-0.005296153482049704","0.5903500318527222,0.2937595248222351,-0.014374778605997562","0.592625081539154,0.3091869354248047,-0.019126741215586662","0.544418215751648,0.3169834613800049,0.005142526235431433","0.5620447397232056,0.2551997900009155,-0.009375380352139473","0.5723629593849182,0.2765505909919739,-0.021699629724025726","0.5722912549972534,0.307873010635376,-0.027291959151625633","0.5224708914756775,0.3005380630493164,0.0028916778974235058","0.5402690768241882,0.2339172214269638,-0.011559620499610901","0.5525700449943542,0.2534506916999817,-0.019562970846891403","0.5530057549476624,0.2886603772640228,-0.021464316174387932","0.49667543172836304,0.2858356833457947,-0.00035353348357602954","0.5138025283813477,0.2296471893787384,-0.012284990400075912","0.5299897789955139,0.23693761229515076,-0.017218099907040596","0.5370023846626282,0.26467716693878174,-0.01838742569088936"
0.25,"0.4956779479980469,0.44185376167297363,1.2532504456430615e-07","0.542777419090271,0.42468586564064026,-0.012933461926877499","0.5801400542259216,0.3795506954193115,-0.0149640291929245","0.598189115524292,0.3217909336090088,-0.017417296767234802","0.5959471464157104,0.27082765102386475,-0.019299400970339775","0.5502566695213318,0.33754080533981323,0.00543714826926589","0.5652646422386169,0.28690841794013977,-0.005821484141051769","0.5750061273574829,0.2916931211948395,-0.016742844134569168","0.5757789015769958,0.30638161301612854,-0.022294582799077034","0.529728353023529,0.32148659229278564,0.006581349764019251","0.5474544167518616,0.2589786946773529,-0.008414245210587978","0.5580360293388367,0.27292418479919434,-0.022578272968530655","0.5574328303337097,0.30507251620292664,-0.029298271983861923","0.5076207518577576,0.3055802881717682,0.004890528041869402","0.5243092179298401,0.23911985754966736,-0.009359589777886868","0.5368096828460693,0.2511909306049347,-0.019283629953861237","0.5371405482292175,0.2864501178264618,-0.02245212532579899","0.48169347643852234,0.2920616567134857,0.0020884107798337936","0.4975815713405609,0.23515671491622925,-0.009397168643772602","0.5136803984642029,0.2376432716846466,-0.015343647450208664","0.5211960673332214,0.26471301913261414,-0.017245057970285416"
0.25,"0.48324233293533325,0.44189316034317017,1.2172193919468555e-07","0.5316821336746216,0.4240560233592987,-0.01125502772629261","0.5683226585388184,0.3782515525817871,-0.012314148247241974","0.5846331715583801,0.31917789578437805,-0.014158354140818119","0.58128821849823,0.2692757844924927,-0.015507781878113747","0.5363625288009644,0.3362414836883545,0.0076174442656338215","0.549643337726593,0.2866670787334442,-0.00146446970757097","0.5597642660140991,0.2932705283164978,-0.010565456002950668","0.5617341995239258,0.3075646758079529,-0.015387404710054398","0.5162099003791809,0.3225386142730713,0.008016093634068966","0.5319082736968994,0.2598918378353119,-0.005678096786141396","0.542716920375824,0.2766200602054596,-0.018962794914841652","0.5432697534561157,0.3074730336666107,-0.02530822716653347","0.49462205171585083,0.3080713152885437,0.005826993379741907","0.5097841620445251,0.2416013777256012,-0.008143777027726173","0.5223562121391296,0.2574846148490906,-0.01722649671137333","0.5231938362121582,0.29232466220855713,-0.019880739971995354","0.46844175457954407,0.29551103711128235,0.0027323050890117884","0.4830699861049652,0.237070232629776,-0.008708489127457142","0.49917736649513245,0.2419734001159668,-0.013864235952496529","0.5066806077957153,0.2697252631187439,-0.015216667205095291"
0.25,"0.47188809514045715,0.4491403102874756,9.933253153349142e-08","0.5192059874534607,0.42977553606033325,-0.012106550857424736","0.5565627217292786,0.3800541162490845,-0.0135384825989604","0.5736427307128906,0.317751944065094,-0.015397349372506142","0.5679512023925781,0.26930031180381775,-0.01662604510784149","0.5247477889060974,0.33937621116638184,0.005320914555341005","0.5388510823249817,0.2873954474925995,-0.004213126841932535","0.5475336909294128,0.2984924018383026,-0.013194373808801174","0.5487601161003113,0.3153873383998871,-0.0180179625749588","0.5040010213851929,0.326103538274765,0.006028846837580204","0.5186529159545898,0.26260891556739807,-0.007792315445840359","0.5289304256439209,0.281352162361145,-0.020489273592829704","0.5294696688652039,0.31107455492019653,-0.02661454677581787","0.4818412661552429,0.31255725026130676,0.004107195883989334","0.49626097083091736,0.24488162994384766,-0.010507237166166306","0.5088056325912476,0.26275432109832764,-0.019300367683172226","0.5097813606262207,0.2969411015510559,-0.021810010075569153","0.455158531665802,0.3008708655834198,0.0012706323759630322","0.46934860944747925,0.24267041683197021,-0.011173946782946587","0.48513299226760864,0.24873201549053192,-0.016560392454266548","0.49247071146965027,0.27538001537323,-0.018061697483062744"
