gesture,[0],[1],[2],[3],[4],[5],[6],[7],[8],[9],[10],[11],[12],[13],[14],[15],[16],[17],[18],[19],[20]
0.0,"0.4295873343944549,0.606467068195343,-9.530339184493641e-08","0.4147306084632873,0.5931066870689392,-0.025767071172595","0.4095019698143005,0.5603533983230591,-0.0341813899576664","0.4063960313796997,0.5286648273468018,-0.036989364773035","0.4026865363121032,0.503949761390686,-0.0363662540912628","0.4448662102222442,0.5184577703475952,-0.0202934183180332","0.4158155918121338,0.4914209246635437,-0.0304648987948894","0.4118953049182892,0.516150176525116,-0.0354255065321922","0.4200730919837951,0.5314880013465881,-0.0370955131947994","0.4469213783740997,0.5122570991516113,-0.0085236728191375","0.4161189496517181,0.4923771917819977,-0.0197470765560865","0.4128288030624389,0.5166478753089905,-0.0222906544804573","0.4213288128376007,0.5272559523582458,-0.0216355994343757","0.4442353248596191,0.5105103254318237,0.0007438306347467","0.4174951016902923,0.4954725801944732,-0.0098556578159332","0.4146608710289001,0.5153701305389404,-0.0097765764221549","0.4226552844047546,0.5240275859832764,-0.0070707513950765","0.4396600127220154,0.5113616585731506,0.0078714359551668","0.4213393330574035,0.4991262555122375,-0.0009283200488425","0.4187114238739013,0.5133607387542725,-0.0029372395947575","0.4243813455104828,0.5234122276306152,-0.00152789556887"
0.0,"0.4314431250095367,0.6069812774658203,-1.2328688114848776e-07","0.4173598289489746,0.5936206579208374,-0.0210984740406274","0.4114942848682403,0.5623683333396912,-0.0283127818256616","0.408200740814209,0.5300264954566956,-0.0309872031211853","0.4039881825447082,0.5050119161605835,-0.0303602255880832","0.4457834362983703,0.5213789939880371,-0.0168775860220193","0.4178923964500427,0.4921022057533264,-0.0268167462199926","0.413873940706253,0.5155855417251587,-0.0316219069063663","0.4212479591369629,0.5300732254981995,-0.0332835689187049","0.4481062293052673,0.5137386322021484,-0.007809726987034","0.4179950952529907,0.4933497011661529,-0.0179451666772365","0.4144259095191955,0.5164903402328491,-0.0196958482265472","0.422337919473648,0.5265148878097534,-0.0188394896686077","0.4458032846450805,0.5110849142074585,-0.0009335479116998","0.4197044968605041,0.4957689642906189,-0.0106016593053936","0.4167082905769348,0.5153495669364929,-0.0095498198643326","0.4241175651550293,0.524009644985199,-0.0065520396456122","0.4416784048080444,0.5120875835418701,0.0041154883801937","0.4234394133090973,0.4997274875640869,-0.0040932158008217","0.4208354949951172,0.5141733288764954,-0.0051157879643142","0.4262648820877075,0.524432897567749,-0.0031026841606944"
0.0,"0.4302138686180115,0.6061895489692688,-1.1026620683196597e-07","0.4197434484958648,0.5915198922157288,-0.0218510814011096","0.4156808853149414,0.5584943890571594,-0.028845639899373","0.4116765558719635,0.5268939137458801,-0.0312655456364154","0.4074195623397827,0.5030920505523682,-0.030273562297225","0.4479485750198364,0.5209890007972717,-0.0152178471907973","0.4206294119358063,0.4946572482585907,-0.0269621461629867","0.4181673526763916,0.5182216167449951,-0.0331107974052429","0.426320731639862,0.531764030456543,-0.0352516882121562","0.4493038654327392,0.5156137943267822,-0.0060756015591323","0.420576274394989,0.4946840703487396,-0.017913032323122","0.4183449745178222,0.5182138085365295,-0.0202996172010898","0.4262136816978454,0.5273117423057556,-0.0192229319363832","0.4467158615589142,0.514041543006897,0.000376420590328","0.4221847653388977,0.4979293942451477,-0.0106261586770415","0.4205969274044037,0.5177987217903137,-0.0095765320584177","0.427982896566391,0.5248461961746216,-0.0059499870985746","0.4425656497478485,0.5159590244293213,0.0048789023421704","0.4257656931877136,0.5026395320892334,-0.0033294309396296","0.4245905876159668,0.5167160630226135,-0.0040178992785513","0.4304133653640747,0.524754524230957,-0.0015563900815322"
0.0,"0.4268923699855804,0.6004767417907715,-1.0520199822394717e-07","0.4220521748065948,0.5905448198318481,-0.0240282099694013","0.422344297170639,0.5602102875709534,-0.0320663712918758","0.4192200601100921,0.5259181261062622,-0.0352444425225257","0.4158694446086883,0.4970056116580963,-0.0353705771267414","0.4525338113307953,0.5225379467010498,-0.015714693814516","0.4271320104598999,0.4956872165203094,-0.0274949911981821","0.420179933309555,0.5148212313652039,-0.0337781049311161","0.4233492910861969,0.5294632911682129,-0.0357412509620189","0.4505411386489868,0.5141241550445557,-0.0053573627956211","0.4249791800975799,0.4933990240097046,-0.0170316025614738","0.417966365814209,0.5144773125648499,-0.0205077081918716","0.4204123914241791,0.5250999927520752,-0.0199162252247333","0.4453550577163696,0.5114815831184387,0.00226039160043","0.4231545627117157,0.4949490427970886,-0.0090955737978219","0.4172438681125641,0.5130383968353271,-0.0090592419728636","0.4201018214225769,0.521933376789093,-0.0057841972447931","0.4393457174301147,0.5127363801002502,0.0079642757773399","0.4238530695438385,0.5001391768455505,-0.0005673767300322","0.4194052517414093,0.5128718614578247,-0.001476933597587","0.421660840511322,0.5219208598136902,0.0011407716665416"
0.0,"0.4276190102100372,0.6038368344306946,-8.56459365650153e-08","0.4296495616436004,0.5915460586547852,-0.022014420479536","0.4319003522396087,0.5560646057128906,-0.0281664188951253","0.4265191853046417,0.5231345295906067,-0.0304111111909151","0.4217912852764129,0.5001324415206909,-0.0295167509466409","0.4544697403907776,0.5233716368675232,-0.0098402788862586","0.4322203695774078,0.4917833209037781,-0.0228374358266592","0.4255400896072387,0.5168015956878662,-0.0292945690453052","0.4297208786010742,0.5361090302467346,-0.0308239366859197","0.4457154273986816,0.5187067985534668,-0.001365534029901","0.4250299036502838,0.4904385805130005,-0.016134450212121","0.4199208915233612,0.5188778638839722,-0.0203436855226755","0.4240839183330536,0.5347246527671814,-0.0183639880269765","0.4361826181411743,0.5189242959022522,0.0038515033666044","0.4178208410739898,0.500659704208374,-0.0115251094102859","0.4145668745040893,0.527104914188385,-0.0128702335059642","0.4199095070362091,0.540747880935669,-0.0084425276145339","0.4283073246479034,0.5247707962989807,0.007378994487226","0.4143179357051849,0.5124226808547974,-0.0041016722097992","0.4132488667964935,0.5321797728538513,-0.0061482097953557","0.4184242784976959,0.545274555683136,-0.0033556595444679"
0.0,"0.4224362075328827,0.6052115559577942,-1.1355646734045877e-07","0.4347537159919739,0.5879186391830444,-0.017597272992134","0.4422566592693329,0.5499511957168579,-0.0212127491831779","0.4306978583335876,0.5168317556381226,-0.0218903589993715","0.4199731051921844,0.5026434659957886,-0.0188053362071514","0.4579395651817322,0.51958167552948,-0.002950171707198","0.4381018579006195,0.4896306693553924,-0.0170714352279901","0.4338512718677521,0.5159363150596619,-0.0248532332479953","0.4387372732162475,0.531582236289978,-0.0272361077368259","0.4452897012233734,0.5179246664047241,0.0020558440592139","0.4266904592514038,0.491961121559143,-0.0130302803590893","0.4252704679965973,0.5237547159194946,-0.017763091251254","0.4312529861927032,0.5356357097625732,-0.016021866351366","0.4332532882690429,0.5210911631584167,0.0035557902883738","0.4175266325473785,0.5041724443435669,-0.012239322066307","0.4177311658859253,0.533657968044281,-0.0133133800700306","0.4251013398170471,0.5426587462425232,-0.0084641724824905","0.4227028787136078,0.5291200876235962,0.0035611437633633","0.4122817814350128,0.5172991156578064,-0.0067158052697777","0.4144424498081207,0.5378801822662354,-0.0072550680488348","0.4205759465694427,0.5471850037574768,-0.0035851742140948"
0.0,"0.4250150918960571,0.6068387627601624,-9.502822706508597e-08","0.4413562715053558,0.5833904147148132,-0.0108563536778092","0.4512664973735809,0.5458067655563354,-0.01310964114964","0.4395653009414673,0.5134657621383667,-0.0142838647589087","0.4257982969284057,0.5020569562911987,-0.0121070221066474","0.45767542719841,0.5201020836830139,0.0019228488672524","0.4463013410568237,0.4871595501899719,-0.01021867711097","0.4423806667327881,0.514228105545044,-0.0167329274117946","0.4458669126033783,0.5290695428848267,-0.0188142005354166","0.4441491067409515,0.5196012854576111,0.0033402512781322","0.432867169380188,0.4900244772434234,-0.0093607008457183","0.4321968555450439,0.5235171914100647,-0.0124313421547412","0.4369520843029022,0.5338146090507507,-0.010511347092688","0.4316315948963165,0.523165762424469,0.0018173172138631","0.4207278788089752,0.5032763481140137,-0.0115730259567499","0.4228205382823944,0.534231960773468,-0.0108376173302531","0.4290702641010284,0.5423066020011902,-0.0058222454972565","0.4199457168579101,0.5306695103645325,-0.0007002094644121","0.4131100475788116,0.5183194875717163,-0.0073508187197148","0.4156824052333832,0.5381779074668884,-0.0054654702544212","0.4203089773654938,0.5456984043121338,-0.0013850962277501"
0.0,"0.4276962578296661,0.6057201623916626,-8.680851237841125e-08","0.4470944404602051,0.5826250910758972,-0.0091161429882049","0.4601499736309051,0.5413428544998169,-0.01095078792423","0.4498638808727264,0.5067665576934814,-0.0122603271156549","0.4323805570602417,0.5037109851837158,-0.0104847336187958","0.4578524827957153,0.5158992409706116,0.002701623365283","0.4547350406646728,0.4850494861602783,-0.0076192505657672","0.4510316252708435,0.5142511129379272,-0.0125771658495068","0.4526571631431579,0.5266434550285339,-0.0142773268744349","0.4444548487663269,0.5156870484352112,0.0029786347877234","0.4386100769042969,0.489080548286438,-0.0087303249165415","0.4389647543430328,0.5247260332107544,-0.010519802570343","0.4433230757713318,0.5339144468307495,-0.007910132408142","0.4317179024219513,0.5198396444320679,0.0006893586833029","0.4240522086620331,0.5016335844993591,-0.0114394007250666","0.4278048574924469,0.5339952707290649,-0.0089948112145066","0.4336832165718078,0.5418418049812317,-0.0032524224370718","0.4194055199623108,0.5270992517471313,-0.0024882752913981","0.4151967763900757,0.5150968432426453,-0.0077602760866284","0.4183163642883301,0.535704493522644,-0.0041692196391522","0.4218083620071411,0.5435245037078857,0.0006857971893623"
0.0,"0.4310574829578399,0.6030483245849609,-1.2085381229098857e-07","0.4532690644264221,0.5839880704879761,-0.0043883444741368","0.4660274982452392,0.5416792035102844,-0.0045148017816245","0.4578604996204376,0.5058762431144714,-0.0049893222749233","0.4403949081897735,0.5066571235656738,-0.0033772259484976","0.4589226543903351,0.5124370455741882,0.003367391647771","0.4598753452301025,0.4830691814422607,-0.0045002410188317","0.4574856162071228,0.5132187008857727,-0.0080464007332921","0.457306444644928,0.5250426530838013,-0.009668561629951","0.4461079239845276,0.5137423872947693,0.0017223802860826","0.4441184997558594,0.4866051971912384,-0.0074721993878483","0.4454303979873657,0.5226136445999146,-0.0084886159747838","0.4474202692508697,0.5309640169143677,-0.0065735327079892","0.4336936771869659,0.5195292830467224,-0.0015953392721712","0.4297069013118744,0.4988634586334228,-0.011885680258274","0.4345222413539886,0.5330649614334106,-0.0087596718221902","0.4381542801856994,0.5415260195732117,-0.0037343718577176","0.4208951294422149,0.5275740027427673,-0.0052661220543086","0.4192699491977691,0.5122821927070618,-0.0104240784421563","0.4239069819450378,0.5354772210121155,-0.0065887989476323","0.4268612861633301,0.5446893572807312,-0.0022697106469422"
0.0,"0.4355671107769012,0.6016478538513184,-1.317571758363556e-07","0.4581273794174194,0.5843735933303833,-0.0036595272831618","0.4718515574932098,0.5413177609443665,-0.0034701151307672","0.4650753438472748,0.5043938755989075,-0.0037064098287373","0.4480036199092865,0.5052526593208313,-0.0021594150457531","0.4618597626686096,0.5104605555534363,0.0026720794849097","0.4645703434944153,0.4820752739906311,-0.004963097628206","0.4630665183067322,0.5129235982894897,-0.0082192821428179","0.4617695808410644,0.524970531463623,-0.009750971570611","0.4486846625804901,0.5121159553527832,0.0004843855567742","0.4490617215633392,0.4856777191162109,-0.0083605619147419","0.4507735073566437,0.5227253437042236,-0.0091865733265876","0.4508480429649353,0.5298680067062378,-0.0074785850010812","0.4356645941734314,0.5185261964797974,-0.0031888815574347","0.4350484013557434,0.4967384040355682,-0.0137003771960735","0.4397413730621338,0.5327789783477783,-0.0101748220622539","0.4406567215919494,0.5398938655853271,-0.0051555172540247","0.421660453081131,0.5273907780647278,-0.0070596947334706","0.4232001602649688,0.5114642977714539,-0.0126653537154197","0.4282760918140411,0.5359809398651123,-0.0084402039647102","0.4293359220027923,0.5439077615737915,-0.0040242369286715"
0.0,"0.438629537820816,0.6005030870437622,-1.3232059359324921e-07","0.4606148302555084,0.5832246541976929,-0.0037867047358304","0.4763107895851135,0.5414944887161255,-0.004189281258732","0.4729382395744324,0.5047749280929565,-0.0048181833699345","0.456836849451065,0.5021829009056091,-0.0037771179340779","0.4626502692699432,0.5100582838058472,0.0005600733566097","0.4668848216533661,0.4821736216545105,-0.0070072063244879","0.4672487676143646,0.5154566168785095,-0.0101142050698399","0.4653409421443939,0.5274527072906494,-0.011603221297264","0.4498320817947387,0.5115535259246826,-0.0015164710348472","0.4532312452793121,0.4859609007835388,-0.0098164323717355","0.4553078711032867,0.524053692817688,-0.0105289407074451","0.4527886807918548,0.529680609703064,-0.0092341005802154","0.436848908662796,0.5177709460258484,-0.0048478636890649","0.4401912987232208,0.4952503144741058,-0.0147835481911897","0.4448912441730499,0.5314422249794006,-0.0108017064630985","0.4431574642658233,0.5373027324676514,-0.0059749651700258","0.4225422441959381,0.5265710353851318,-0.008302928879857","0.4282677769660949,0.509718656539917,-0.0136834550648927","0.4331830441951751,0.534342885017395,-0.0089543797075748","0.4315224587917328,0.5414734482765198,-0.0044225100427865"
0.0,"0.4416733384132385,0.6005815863609314,-1.0920936688307849e-07","0.4627049565315246,0.582733154296875,-0.0050163595005869","0.4786622226238251,0.5422381162643433,-0.0063536935485899","0.4781336784362793,0.5066700577735901,-0.0077158990316092","0.463027149438858,0.4993903636932373,-0.0075028883293271","0.4631735682487488,0.5075041651725769,-0.0006434549577534","0.4683321714401245,0.4810535013675689,-0.0086585991084575","0.4701788425445556,0.5132905840873718,-0.0123128620907664","0.4676617085933685,0.5254648923873901,-0.0139918951317667","0.4507236182689667,0.5092320442199707,-0.0021699226927012","0.4554170668125152,0.4841143488883972,-0.011055733077228","0.4588570892810821,0.5217806100845337,-0.0126117328181862","0.4556062221527099,0.5292954444885254,-0.0116980792954564","0.4378316402435303,0.5153975486755371,-0.0049732844345271","0.443716436624527,0.4950921833515167,-0.0157194286584854","0.4489064216613769,0.5306970477104187,-0.0126584125682711","0.4457159042358398,0.5375283360481262,-0.0081016262993216","0.4235541224479675,0.5248178243637085,-0.0079240314662456","0.4325840175151825,0.5093770623207092,-0.0144989062100648","0.4374103844165802,0.5333558320999146,-0.0105681587010622","0.4338691830635071,0.540656328201294,-0.0062125902622938"
0.0,"0.4433716833591461,0.6008663773536682,-9.841017600820125e-08","0.4645321071147918,0.5811028480529785,-0.0065817818976938","0.4792331457138061,0.5420023202896118,-0.0089896563440561","0.4806618988513946,0.5081115365028381,-0.011388735845685","0.4673330187797546,0.4975038170814514,-0.0120802465826272","0.4623034000396728,0.5050637722015381,-0.0014556280802935","0.4700225293636322,0.4813003242015838,-0.0106639005243778","0.471644639968872,0.5128670334815979,-0.014738593250513","0.4675878286361694,0.5237441658973694,-0.0164005160331726","0.4502563178539276,0.5072379112243652,-0.0025646351277828","0.4584116339683532,0.483822762966156,-0.0128328287973999","0.4614748656749725,0.5223318338394165,-0.014667872339487","0.456735759973526,0.5296393036842346,-0.0135339042171835","0.4377006292343139,0.5134773254394531,-0.0052364915609359","0.4468643069267273,0.4944964945316314,-0.0172543693333864","0.4512966275215149,0.5310664176940918,-0.0141810048371553","0.4465060830116272,0.5382364988327026,-0.0091286674141883","0.4240147769451141,0.5231893062591553,-0.0082087507471442","0.4359093904495239,0.5085710883140564,-0.0154822468757629","0.4400677382946014,0.5324824452400208,-0.0116083491593599","0.4350205659866333,0.5399312376976013,-0.0069837514311075"
